recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
223394,https://www.allrecipes.com/recipe/223394/debs-bread-and-butter-pickles/,116 calories;,0.2 ,28.5,0.8 ,0 ,6 
223395,https://www.allrecipes.com/recipe/223395/mahi-mahi-y-mango-salsa/,345 calories;,14.8 ,29.3,21.8 ,82 ,1514 
223396,https://www.allrecipes.com/recipe/223396/captain-jacks-peach-pie/,452 calories;,22.1 ,58.5,3.8 ,16 ,300 
223397,https://www.allrecipes.com/recipe/223397/tomato-cucumber-onion-salad/,266 calories;,27.1 ,6.5,0.8 ,0 ,585 
223398,https://www.allrecipes.com/recipe/223398/easy-faux-chocolate-mousse/,319 calories;,31.9 ,7,4.6 ,80 ,34 
223399,https://www.allrecipes.com/recipe/223399/best-blueberry-buckle/,399 calories;,12.9 ,66.8,5.5 ,55 ,285 
223400,https://www.allrecipes.com/recipe/223400/old-school-mac-n-cheese/,507 calories;,30.1 ,40.2,21.5 ,76 ,783 
223401,https://www.allrecipes.com/recipe/223401/no-bake-tiramisu-cheesecake/,467 calories;,28.3 ,47.5,7.7 ,67 ,349 
223402,https://www.allrecipes.com/recipe/223402/apple-walnut-cinnamon-rolls/,696 calories;,37.5 ,87.3,4.9 ,61 ,613 
223403,https://www.allrecipes.com/recipe/223403/mustard-pork-garnish/,17 calories;,0.9 ,1.7,0.8 ,0 ,178 
223405,https://www.allrecipes.com/recipe/223405/best-grilled-pork-chops/,380 calories;,22 ,2.1,40.7 ,124 ,1254 
223406,https://www.allrecipes.com/recipe/223406/quick-savory-grilled-peaches/,32 calories;,2.3 ,3,0 ,0 ,2 
223407,https://www.allrecipes.com/recipe/223407/zucchini-cakes/,240 calories;,13.5 ,24.2,6.6 ,50 ,763 
223408,https://www.allrecipes.com/recipe/223408/cajun-potato-wedges/,258 calories;,10.4 ,38.3,4.5 ,0 ,159 
223409,https://www.allrecipes.com/recipe/223409/cindys-coleslaw/,214 calories;,18.7 ,11.4,0.8 ,12 ,136 
223410,https://www.allrecipes.com/recipe/223410/soft-gingersnaps/,104 calories;,4.5 ,15.2,1 ,5 ,40 
223411,https://www.allrecipes.com/recipe/223411/zucchini-and-carrot-coleslaw/,31 calories;,1.6 ,4,0.6 ,2 ,78 
223412,https://www.allrecipes.com/recipe/223412/sunflower-coleslaw/,252 calories;,22.2 ,11.2,3.6 ,11 ,185 
223413,https://www.allrecipes.com/recipe/223413/donnas-coleslaw-dressing/,237 calories;,24.7 ,4.3,0.5 ,21 ,159 
223414,https://www.allrecipes.com/recipe/223414/coleslaw-with-grapes-and-spinach/,340 calories;,22.6 ,34.6,4.3 ,10 ,210 
223415,https://www.allrecipes.com/recipe/223415/dirt-pudding/,472 calories;,24.9 ,58.9,5.6 ,36 ,503 
223416,https://www.allrecipes.com/recipe/223416/slow-cooker-fish-chowder/,235 calories;,6 ,27.9,18.4 ,56 ,724 
223417,https://www.allrecipes.com/recipe/223417/chunky-fish-and-shrimp-chowder/,350 calories;,7.6 ,35.6,35.4 ,138 ,495 
223418,https://www.allrecipes.com/recipe/223418/spicy-catfish-chowder/,307 calories;,15.3 ,26,16.2 ,57 ,1379 
223419,https://www.allrecipes.com/recipe/223419/codfish-chowder/,408 calories;,24.9 ,23.1,23.8 ,78 ,1206 
223420,https://www.allrecipes.com/recipe/223420/dads-working-mans-macaroni-salad/,331 calories;,18.1 ,29.7,11.3 ,137 ,838 
223421,https://www.allrecipes.com/recipe/223421/cold-macaroni-salad-with-hot-dogs/,391 calories;,28.7 ,20.8,13 ,51 ,1547 
223422,https://www.allrecipes.com/recipe/223422/honey-mustard-macaroni-salad/,484 calories;,33.3 ,38.1,9.5 ,122 ,465 
223423,https://www.allrecipes.com/recipe/223423/family-picnic-macaroni-salad/,512 calories;,32.7 ,47.5,9.3 ,46 ,876 
223424,https://www.allrecipes.com/recipe/223424/amazing-sugar-cookies/,90 calories;,4 ,12.8,0.9 ,14 ,60 
223425,https://www.allrecipes.com/recipe/223425/apple-pumpkin-muffins/,179 calories;,6.7 ,28.7,2.4 ,19 ,149 
223426,https://www.allrecipes.com/recipe/223426/pumpkin-spice-bread/,140 calories;,0.9 ,31.2,2.4 ,23 ,165 
223427,https://www.allrecipes.com/recipe/223427/parmesan-asparagus/,32 calories;,1 ,4,3.2 ,2 ,153 
223428,https://www.allrecipes.com/recipe/223428/savory-vegetable-beef-stew/,342 calories;,17.5 ,23.7,21.8 ,63 ,680 
223429,https://www.allrecipes.com/recipe/223429/blueberry-streusel-muffins-with-yogurt/,259 calories;,12.2 ,32.5,5.1 ,42 ,243 
223430,https://www.allrecipes.com/recipe/223430/madisons-angel-food-cake-french-toast/,440 calories;,8.5 ,76.4,12.3 ,138 ,833 
223431,https://www.allrecipes.com/recipe/223431/gourmet-gelly-shots-malibu-goodness/,104 calories;,1.6 ,15.8,2.2 ,12 ,64 
223432,https://www.allrecipes.com/recipe/223432/gourmet-gelly-shots-orange-margarita/,109 calories;,0 ,16.6,1.3 ,0 ,65 
223433,https://www.allrecipes.com/recipe/223433/gourmet-gelly-shots-berry-berry-good/,94 calories;,0 ,12.1,1.3 ,0 ,52 
223434,https://www.allrecipes.com/recipe/223434/gourmet-gelly-shots-green-melon-goodness/,111 calories;,0 ,16.8,1.3 ,0 ,65 
223435,https://www.allrecipes.com/recipe/223435/gourmet-gelly-shots-grape-and-jack/,150 calories;,0 ,24.5,2.6 ,0 ,104 
223436,https://www.allrecipes.com/recipe/223436/vegan-lemon-scones-with-chia/,176 calories;,5.5 ,30.8,3.2 ,0 ,238 
223437,https://www.allrecipes.com/recipe/223437/healthy-creamy-chicken-and-pasta/,472 calories;,15.4 ,49.9,34.4 ,65 ,627 
223438,https://www.allrecipes.com/recipe/223438/chicken-and-spring-mix-salad-with-spicy-pineapple-dressing/,364 calories;,23.4 ,12.1,25.6 ,65 ,659 
223439,https://www.allrecipes.com/recipe/223439/arabic-fattoush-salad/,169 calories;,9.2 ,19,4.7 ,6 ,208 
223440,https://www.allrecipes.com/recipe/223440/california-party-spread-from-town-house/,139 calories;,9.7 ,10.2,2.8 ,13 ,301 
223441,https://www.allrecipes.com/recipe/223441/mango-chutney-on-town-house-toppers/,113 calories;,6.1 ,12.8,1.6 ,10 ,181 
223442,https://www.allrecipes.com/recipe/223442/simple-and-delicious-buttercream-frosting/,173 calories;,10.2 ,21,0.1 ,13 ,35 
223443,https://www.allrecipes.com/recipe/223443/cold-smoked-salmon-spread-from-town-house/,235 calories;,15.4 ,19.5,5 ,20 ,462 
223444,https://www.allrecipes.com/recipe/223444/spinach-and-artichoke-dip-with-flipsides-original-crackers/,121 calories;,9.9 ,4,4.1 ,29 ,201 
223445,https://www.allrecipes.com/recipe/223445/creamy-crab-and-artichoke-dip/,167 calories;,12.6 ,10.1,3.7 ,14 ,282 
223446,https://www.allrecipes.com/recipe/223446/town-house-crackers-with-avocado-and-mango-salsa/,104 calories;,6.1 ,11.7,1.4 ,< 1 ,150 
223447,https://www.allrecipes.com/recipe/223447/pesto-cheese-terrine/,264 calories;,19.1 ,19,4.7 ,26 ,389 
223448,https://www.allrecipes.com/recipe/223448/green-olive-tapenade/,153 calories;,11.1 ,11.9,2.9 ,< 1 ,554 
223449,https://www.allrecipes.com/recipe/223449/swiss-cheese-and-grape-salsa/,61 calories;,4.1 ,4.1,2.2 ,6 ,36 
223450,https://www.allrecipes.com/recipe/223450/herbed-goat-cheese-spread/,108 calories;,8.5 ,2.7,5.4 ,18 ,139 
223451,https://www.allrecipes.com/recipe/223451/mediterranean-medley/,128 calories;,5.9 ,15.1,2.6 ,7 ,309 
223452,https://www.allrecipes.com/recipe/223452/sweet-potato-and-black-pepper-biscuits/,210 calories;,12.7 ,21.5,2.8 ,34 ,281 
223453,https://www.allrecipes.com/recipe/223453/italian-tuna-spread/,158 calories;,11.9 ,0.3,12.4 ,45 ,121 
223454,https://www.allrecipes.com/recipe/223454/greek-garden-spread/,41 calories;,2.7 ,2.5,1.8 ,6 ,101 
223455,https://www.allrecipes.com/recipe/223455/fiesta-chicken-salad-from-town-house/,95 calories;,4.8 ,10.1,3.6 ,5 ,370 
223456,https://www.allrecipes.com/recipe/223456/apple-pie-spread-from-town-house/,92 calories;,5.7 ,8.3,2.2 ,8 ,109 
223457,https://www.allrecipes.com/recipe/223457/zesty-pepperoni-spread/,465 calories;,32.4 ,34.1,9.3 ,46 ,865 
223458,https://www.allrecipes.com/recipe/223458/creamy-roasted-red-pepper-spread/,192 calories;,12.4 ,16.4,4 ,16 ,386 
223459,https://www.allrecipes.com/recipe/223459/cranberry-chutney/,125 calories;,0.1 ,32.4,0.2 ,0 ,5 
223460,https://www.allrecipes.com/recipe/223460/cream-cheese-mashed-potatoes/,337 calories;,12.7 ,49.8,7.7 ,34 ,96 
223461,https://www.allrecipes.com/recipe/223461/js-horseradish-deviled-eggs/,177 calories;,15 ,3.5,6.6 ,217 ,323 
223462,https://www.allrecipes.com/recipe/223462/simple-strawberry-syrup/,58 calories;,0.1 ,14.9,0.1 ,0 ,< 1 
223463,https://www.allrecipes.com/recipe/223463/spicy-beef-vegetable-stew/,164 calories;,6.6 ,17.3,9.3 ,24 ,468 
223464,https://www.allrecipes.com/recipe/223464/slow-cooked-white-chili/,474 calories;,4.2 ,68.8,43.3 ,60 ,2063 
223465,https://www.allrecipes.com/recipe/223465/veggie-cream-dip/,75 calories;,6.7 ,0.7,3.3 ,17 ,241 
223466,https://www.allrecipes.com/recipe/223466/spicy-mango-basil-paletas/,82 calories;,0.2 ,21.7,0.4 ,0 ,60 
223467,https://www.allrecipes.com/recipe/223467/granola-bars/,188 calories;,4.7 ,34.4,3.9 ,0 ,70 
223468,https://www.allrecipes.com/recipe/223468/warm-trail-mix/,337 calories;,19.6 ,37.9,8 ,0 ,6 
223469,https://www.allrecipes.com/recipe/223469/peanut-butter-oatmeal/,199 calories;,9.1 ,26,6.1 ,1 ,86 
223470,https://www.allrecipes.com/recipe/223470/spicy-mandarin-spinach-salad/,373 calories;,35.4 ,14.4,3.3 ,10 ,116 
223471,https://www.allrecipes.com/recipe/223471/asian-inspired-grilled-asparagus/,37 calories;,2.4 ,3.1,1.8 ,0 ,152 
223472,https://www.allrecipes.com/recipe/223472/yummy-grilled-asparagus/,80 calories;,5.7 ,6.5,2.6 ,0 ,413 
223473,https://www.allrecipes.com/recipe/223473/date-summer-salad/,283 calories;,13.9 ,36.8,6.8 ,13 ,415 
223474,https://www.allrecipes.com/recipe/223474/beet-summer-salad/,163 calories;,8.9 ,20.2,2.7 ,6 ,624 
223475,https://www.allrecipes.com/recipe/223475/christinas-salad/,282 calories;,20.9 ,22.6,3.8 ,6 ,69 
223476,https://www.allrecipes.com/recipe/223476/quinoa-summer-salad/,239 calories;,9.5 ,32.9,6.4 ,0 ,236 
223477,https://www.allrecipes.com/recipe/223477/poppy-seed-summer-salad/,79 calories;,4.5 ,8.6,0.8 ,4 ,84 
223478,https://www.allrecipes.com/recipe/223478/strawberry-bellini/,298 calories;,0.5 ,37.5,1.3 ,0 ,13 
223479,https://www.allrecipes.com/recipe/223479/elnoras-peach-cobbler/,291 calories;,12.3 ,43.5,2.7 ,33 ,295 
223480,https://www.allrecipes.com/recipe/223480/home-fried-cheese-sticks/,367 calories;,23.1 ,21.2,20.8 ,118 ,945 
223481,https://www.allrecipes.com/recipe/223481/the-real-chicago-deep-dish-pizza-dough/,299 calories;,14.3 ,37,5.3 ,0 ,362 
223482,https://www.allrecipes.com/recipe/223482/roasted-dates-stuffed-with-pine-nuts-in-honey/,225 calories;,7.6 ,37.7,4.4 ,6 ,55 
223483,https://www.allrecipes.com/recipe/223483/overnight-coconut-pecan-steel-cut-oats/,347 calories;,14.3 ,45.4,10.9 ,8 ,42 
223484,https://www.allrecipes.com/recipe/223484/homemade-peanut-butter-ice-cream/,340 calories;,16.6 ,39.4,10.7 ,27 ,189 
223485,https://www.allrecipes.com/recipe/223485/no-cook-applesauce/,107 calories;,0.2 ,28,0.3 ,0 ,5 
223486,https://www.allrecipes.com/recipe/223486/pineapple-and-cheese-spread/,208 calories;,15.9 ,6.9,10 ,51 ,286 
223487,https://www.allrecipes.com/recipe/223487/date-and-spinach-salad/,191 calories;,2.2 ,38.4,7.9 ,7 ,99 
223488,https://www.allrecipes.com/recipe/223488/chinese-restaurant-style-hot-mustard/,24 calories;,1.6 ,1,1.4 ,0 ,< 1 
223489,https://www.allrecipes.com/recipe/223489/jalapeno-cucumber-lemonade/,355 calories;,0 ,43.5,0.4 ,0 ,8 
223490,https://www.allrecipes.com/recipe/223490/watermelon-mint-paletas/,58 calories;,0.1 ,14.8,0.4 ,0 ,59 
223491,https://www.allrecipes.com/recipe/223491/fully-loaded-deviled-eggs/,76 calories;,6 ,0.8,4.6 ,100 ,98 
223492,https://www.allrecipes.com/recipe/223492/creamy-cajun-deviled-eggs/,122 calories;,9.6 ,1.8,7.1 ,199 ,184 
223493,https://www.allrecipes.com/recipe/223493/deviled-eggs-mexican-devils/,132 calories;,10.4 ,2.8,6.8 ,214 ,163 
223494,https://www.allrecipes.com/recipe/223494/southern-deviled-eggs/,107 calories;,8.4 ,1.2,6.4 ,213 ,115 
223495,https://www.allrecipes.com/recipe/223495/slow-cooker-southern-lima-beans-and-ham/,133 calories;,3.4 ,17.8,8.4 ,9 ,346 
223496,https://www.allrecipes.com/recipe/223496/fresh-no-bake-fruit-pie/,232 calories;,5.6 ,44.2,2.2 ,0 ,104 
223497,https://www.allrecipes.com/recipe/223497/watermelon-summertime-slush/,48 calories;,0.4 ,11,1.1 ,0 ,67 
223498,https://www.allrecipes.com/recipe/223498/bacon-cheeseburger-meatloaf/,586 calories;,44.3 ,14.6,31 ,169 ,1190 
223499,https://www.allrecipes.com/recipe/223499/turkey-cheeseburger-meatloaf/,253 calories;,10.8 ,11.3,27.1 ,107 ,549 
223500,https://www.allrecipes.com/recipe/223500/bacon-chili-cheeseburger-meatloaf/,484 calories;,27.4 ,24,35.5 ,152 ,1349 
223501,https://www.allrecipes.com/recipe/223501/barbecue-bacon-cheeseburger-meatloaf/,423 calories;,23 ,18.6,33.8 ,132 ,992 
223502,https://www.allrecipes.com/recipe/223502/cretons-de-chez-nous/,239 calories;,22.2 ,1.9,7.5 ,35 ,281 
223503,https://www.allrecipes.com/recipe/223503/tangy-tomato-tart-pie/,251 calories;,19.6 ,16.8,2.5 ,< 1 ,227 
223504,https://www.allrecipes.com/recipe/223504/chicken-with-artichokes-and-goat-cheese/,353 calories;,16.7 ,17.5,32.4 ,89 ,1313 
223505,https://www.allrecipes.com/recipe/223505/easy-and-delicious-slow-cooker-cassoulet/,522 calories;,18.9 ,52.9,35.5 ,68 ,641 
223506,https://www.allrecipes.com/recipe/223506/poulet-de-provencal/,249 calories;,10 ,8.1,30.1 ,77 ,388 
223507,https://www.allrecipes.com/recipe/223507/green-gazpacho/,276 calories;,15.1 ,36.3,5.1 ,0 ,47 
223508,https://www.allrecipes.com/recipe/223508/strawberry-gazpacho/,231 calories;,12.4 ,31.4,4.2 ,0 ,605 
223509,https://www.allrecipes.com/recipe/223509/luckys-gazpacho/,49 calories;,0.4 ,11.1,2 ,< 1 ,810 
223510,https://www.allrecipes.com/recipe/223510/mexican-inspired-seafood-gazpacho/,440 calories;,8.4 ,72.8,19.3 ,116 ,2297 
223511,https://www.allrecipes.com/recipe/223511/deep-fried-corn-meal-sticks-sorullitos-de-maiz-with-dipping-sauce/,421 calories;,29.6 ,36.7,2.9 ,12 ,676 
223512,https://www.allrecipes.com/recipe/223512/fresh-sweet-corn-fritters/,355 calories;,24.4 ,30,6.1 ,89 ,120 
223513,https://www.allrecipes.com/recipe/223513/jimmys-clam-and-corn-fritters/,382 calories;,16.4 ,47.2,12.7 ,21 ,706 
223514,https://www.allrecipes.com/recipe/223514/curried-zucchini-corn-fritters/,141 calories;,6.1 ,19,5.1 ,46 ,34 
223515,https://www.allrecipes.com/recipe/223515/memas-corn-fritters/,242 calories;,17.9 ,15.1,7.5 ,90 ,553 
223516,https://www.allrecipes.com/recipe/223516/blue-cheese-and-bacon-potato-salad/,282 calories;,20.9 ,16.3,8.8 ,23 ,476 
223517,https://www.allrecipes.com/recipe/223517/caramelized-onion-and-bacon-potato-salad/,403 calories;,12.3 ,83.7,11.6 ,4 ,125 
223518,https://www.allrecipes.com/recipe/223518/gluten-free-blueberry-muffins/,220 calories;,13.3 ,21.1,5.7 ,31 ,113 
223519,https://www.allrecipes.com/recipe/223519/banana-blueberry-muffins-with-lavender/,204 calories;,5.6 ,37.1,3.3 ,16 ,142 
223520,https://www.allrecipes.com/recipe/223520/john-gs-caesar-salad-dressing/,285 calories;,30.8 ,1.2,0.9 ,2 ,61 
223522,https://www.allrecipes.com/recipe/223522/curried-couscous-with-spinach-and-chickpeas/,398 calories;,6.2 ,74.6,16.5 ,0 ,666 
223523,https://www.allrecipes.com/recipe/223523/the-labor-day-burger/,1261 calories;,75.9 ,68.1,74.4 ,239 ,1897 
223524,https://www.allrecipes.com/recipe/223524/easy-vodka-pie-crust/,425 calories;,30.5 ,29.8,4.2 ,46 ,414 
223525,https://www.allrecipes.com/recipe/223525/watermelon-and-basil-martini/,172 calories;,0 ,8.4,0.1 ,0 ,3 
223526,https://www.allrecipes.com/recipe/223526/pats-blueberry-citrus-cake/,403 calories;,18.7 ,53.3,6.5 ,86 ,490 
223527,https://www.allrecipes.com/recipe/223527/tanyas-date-cake/,738 calories;,40 ,90.7,9.6 ,174 ,465 
223528,https://www.allrecipes.com/recipe/223528/light-spaghetti-salad/,268 calories;,1 ,56.2,7.2 ,0 ,814 
223529,https://www.allrecipes.com/recipe/223529/vermicelli-noodle-bowl/,659 calories;,12.8 ,112.3,26.2 ,36 ,2565 
223530,https://www.allrecipes.com/recipe/223530/vietnamese-spring-rolls-with-dipping-sauce/,137 calories;,0.7 ,22.5,10.1 ,64 ,1170 
223531,https://www.allrecipes.com/recipe/223531/savory-french-crepes/,507 calories;,34.1 ,30.7,20.9 ,186 ,369 
223532,https://www.allrecipes.com/recipe/223532/lime-bars/,152 calories;,5.8 ,24.3,1.6 ,34 ,83 
223533,https://www.allrecipes.com/recipe/223533/roasted-veggie-antipasto/,53 calories;,2.7 ,7.2,1.4 ,0 ,292 
223534,https://www.allrecipes.com/recipe/223534/chicken-grape-and-rice-salad/,449 calories;,32.5 ,25.2,16.4 ,42 ,281 
223535,https://www.allrecipes.com/recipe/223535/summer-chickpea-salad/,347 calories;,11.7 ,50.9,11.4 ,11 ,780 
223537,https://www.allrecipes.com/recipe/223537/hot-dog-chili-for-chili-dogs/,282 calories;,14.8 ,20.4,19 ,52 ,473 
223538,https://www.allrecipes.com/recipe/223538/jeffs-hot-dog-chili/,168 calories;,9.4 ,7.5,13.6 ,47 ,595 
223539,https://www.allrecipes.com/recipe/223539/new-york-pushcart-onions-for-hot-dogs/,42 calories;,2.4 ,5.3,0.6 ,0 ,60 
223540,https://www.allrecipes.com/recipe/223540/yellow-relish/,113 calories;,0.3 ,27.6,1.1 ,0 ,468 
223541,https://www.allrecipes.com/recipe/223541/bandito-slow-cooker-chili-dogs/,385 calories;,21.4 ,33.1,14.7 ,39 ,1172 
223542,https://www.allrecipes.com/recipe/223542/peach-basil-white-sangria/,202 calories;,0.1 ,19.5,0.2 ,0 ,10 
223543,https://www.allrecipes.com/recipe/223543/pan-fried-watermelon/,128 calories;,3.4 ,25.7,2.1 ,8 ,24 
223544,https://www.allrecipes.com/recipe/223544/grilled-bacon-stuffed-strawberries/,25 calories;,1.6 ,1.4,1.5 ,4 ,83 
223545,https://www.allrecipes.com/recipe/223545/peach-pineapple-sangria/,172 calories;,0.1 ,19.1,0.3 ,0 ,7 
223546,https://www.allrecipes.com/recipe/223546/peri-peri-chicken-livers/,148 calories;,9.2 ,4.1,9.3 ,204 ,29 
223547,https://www.allrecipes.com/recipe/223547/pacific-rim-cucumber-salad/,56 calories;,0.3 ,12.5,2.7 ,0 ,1104 
223548,https://www.allrecipes.com/recipe/223548/pineapple-black-beans-and-couscous/,675 calories;,1.3 ,141.2,24.7 ,0 ,1486 
223549,https://www.allrecipes.com/recipe/223549/southern-fried-cabbage-with-bacon-mushrooms-and-onions/,123 calories;,6.4 ,9.6,8 ,16 ,368 
223550,https://www.allrecipes.com/recipe/223550/stir-fried-cabbage/,72 calories;,3.6 ,9.6,2.1 ,0 ,250 
223551,https://www.allrecipes.com/recipe/223551/pancetta-fried-cabbage/,278 calories;,19.2 ,19.9,9.3 ,29 ,962 
223552,https://www.allrecipes.com/recipe/223552/malbec-inferno-hot-pepper-jelly/,254 calories;,0.4 ,61.3,0.5 ,< 1 ,6 
223553,https://www.allrecipes.com/recipe/223553/cheesy-thumbprint-appetizers-with-hot-pepper-jelly/,119 calories;,7.3 ,10.2,3.5 ,21 ,97 
223554,https://www.allrecipes.com/recipe/223554/delightful-cornish-hens/,456 calories;,33.8 ,10.1,27.2 ,166 ,309 
223555,https://www.allrecipes.com/recipe/223555/cornish-hen-with-tart-cherry-sauce/,646 calories;,41.4 ,19.7,27.2 ,204 ,531 
223556,https://www.allrecipes.com/recipe/223556/best-ever-pumpernickel-loaf/,157 calories;,3.6 ,28.7,4.5 ,0 ,239 
223557,https://www.allrecipes.com/recipe/223557/pumpernickel-bagels/,160 calories;,1.9 ,33.6,4.2 ,0 ,284 
223558,https://www.allrecipes.com/recipe/223558/roasted-chickpea-salad/, calories;, ,, , , 
223559,https://www.allrecipes.com/recipe/223559/strawberry-snap-pea-salad/,211 calories;,11.4 ,25,3.4 ,0 ,45 
223560,https://www.allrecipes.com/recipe/223560/blueberry-bran-muffins/,198 calories;,10 ,25.1,3 ,16 ,235 
223561,https://www.allrecipes.com/recipe/223561/blueberry-smoothies/,205 calories;,1.5 ,42.3,6.4 ,6 ,103 
223562,https://www.allrecipes.com/recipe/223562/frozen-blueberry-yogurt-pops/,37 calories;,0 ,8.4,0.9 ,< 1 ,15 
223563,https://www.allrecipes.com/recipe/223563/pink-frosties/,183 calories;,0.1 ,44.8,0.2 ,0 ,18 
223564,https://www.allrecipes.com/recipe/223564/pink-pineapple-dream/,287 calories;,0.2 ,39.4,0.5 ,0 ,37 
223565,https://www.allrecipes.com/recipe/223565/tangy-ranch-apple-slaw/,68 calories;,2.7 ,11.4,0.9 ,6 ,94 
223566,https://www.allrecipes.com/recipe/223566/apple-slaw-with-pineapple/,103 calories;,7 ,10.4,0.7 ,16 ,78 
223567,https://www.allrecipes.com/recipe/223567/purple-apple-slaw-with-peanut-butter-dressing/,282 calories;,20.6 ,23.1,5.3 ,0 ,536 
223568,https://www.allrecipes.com/recipe/223568/meemaws-5-star-coleslaw-dressing/,244 calories;,22.7 ,10.6,0.4 ,11 ,609 
223569,https://www.allrecipes.com/recipe/223569/ricks-key-west-pink-coleslaw-dressing/,216 calories;,15.2 ,19.3,0 ,17 ,611 
223570,https://www.allrecipes.com/recipe/223570/quinoa-and-black-bean-bliss/,443 calories;,17.2 ,64.3,16.7 ,0 ,1982 
223571,https://www.allrecipes.com/recipe/223571/summertime-salsa-verde/,15 calories;,1 ,1.4,0.3 ,0 ,1 
223572,https://www.allrecipes.com/recipe/223572/avocado-paletas/,137 calories;,8.9 ,15.8,1.3 ,0 ,63 
223573,https://www.allrecipes.com/recipe/223573/danis-green-monster-salsa/,21 calories;,1.6 ,1.8,0.4 ,0 ,2 
223574,https://www.allrecipes.com/recipe/223574/avocado-ice-pops/,145 calories;,5.9 ,24.5,0.9 ,0 ,4 
223575,https://www.allrecipes.com/recipe/223575/lentil-salad-with-a-persian-twist/,159 calories;,9.2 ,15,5.3 ,0 ,86 
223576,https://www.allrecipes.com/recipe/223576/lentil-salad/,293 calories;,15 ,30.2,13.4 ,0 ,682 
223577,https://www.allrecipes.com/recipe/223577/italian-lentil-salad/,435 calories;,18.8 ,39.1,29.3 ,43 ,911 
223578,https://www.allrecipes.com/recipe/223578/vegan-lentil-salad/,314 calories;,14.5 ,38.4,10.9 ,0 ,280 
