recipe_id,recipe_url,calories,fat,carb,protein,cholesterol,sodium
255946,https://www.allrecipes.com/recipe/255946/cauliflower-couscous/,98 calories;,6.1 ,10,3.3 ,0 ,45 
255947,https://www.allrecipes.com/recipe/255947/simple-mint-julep/,121 calories;,0 ,4.2,0 ,0 ,5 
255948,https://www.allrecipes.com/recipe/255948/dark-as-my-soul-chocolate-ganache-cake/,720 calories;,42.8 ,81,7.5 ,101 ,341 
255949,https://www.allrecipes.com/recipe/255949/beths-baked-fish/,301 calories;,24.1 ,0.7,21.4 ,114 ,302 
255950,https://www.allrecipes.com/recipe/255950/citrus-baked-fish/,157 calories;,7.2 ,4.5,18.5 ,43 ,196 
255951,https://www.allrecipes.com/recipe/255951/cheesy-baked-fish/,435 calories;,34.4 ,7.3,25.5 ,95 ,1090 
255952,https://www.allrecipes.com/recipe/255952/fried-pot-stickers/,241 calories;,12.4 ,19.5,12.9 ,93 ,472 
255953,https://www.allrecipes.com/recipe/255953/light-pot-stickers/,242 calories;,4.6 ,31.1,17.7 ,34 ,1250 
255954,https://www.allrecipes.com/recipe/255954/cranberry-walnut-pie/,444 calories;,24.6 ,53.6,6.1 ,85 ,352 
255955,https://www.allrecipes.com/recipe/255955/fall-flavors-cranberry-walnut-pie/,278 calories;,13.3 ,37.7,3.5 ,41 ,267 
255956,https://www.allrecipes.com/recipe/255956/cider-doughnuts/,273 calories;,7.7 ,45.9,5.2 ,28 ,436 
255957,https://www.allrecipes.com/recipe/255957/glazed-apple-cider-cake/,339 calories;,13.3 ,52.1,3.8 ,82 ,455 
255958,https://www.allrecipes.com/recipe/255958/pecan-crusted-chicken-tenders/,354 calories;,12 ,20.5,39.7 ,97 ,573 
255959,https://www.allrecipes.com/recipe/255959/pecan-crusted-chicken-with-grapes/,757 calories;,31.5 ,16.3,98.2 ,314 ,519 
255960,https://www.allrecipes.com/recipe/255960/vegan-pumpkin-cookies/,131 calories;,3 ,25.1,1.5 ,0 ,175 
255961,https://www.allrecipes.com/recipe/255961/one-pot-vegetarian-chili-mac/,190 calories;,7.2 ,21.4,11.2 ,20 ,563 
255962,https://www.allrecipes.com/recipe/255962/simple-smoky-penne-and-meatballs/,171 calories;,9.2 ,11.1,10.3 ,49 ,381 
255963,https://www.allrecipes.com/recipe/255963/jens-one-pan-penne-with-mushrooms-and-arugula/,237 calories;,3 ,43.9,10.1 ,6 ,209 
255965,https://www.allrecipes.com/recipe/255965/cheesy-one-pan-mac-and-cheese-from-barilla/,526 calories;,30.3 ,44.7,20.6 ,99 ,409 
255966,https://www.allrecipes.com/recipe/255966/gregs-special-rotini-with-mushrooms-duplicate/,248 calories;,1.2 ,47.7,7.8 ,0 ,88 
255967,https://www.allrecipes.com/recipe/255967/simple-spaghetti-with-chicken-parmesan-and-mozzarella/,311 calories;,9.2 ,45.9,12.5 ,13 ,414 
255969,https://www.allrecipes.com/recipe/255969/barilla-prontotm-penne-alfredo-with-roasted-peppers-and-parmigiano-cheese/,460 calories;,25.1 ,48,13.7 ,36 ,963 
255971,https://www.allrecipes.com/recipe/255971/roasted-sriracha-cheddar-cauliflower-bites/,304 calories;,24.3 ,9.9,13.7 ,44 ,467 
255972,https://www.allrecipes.com/recipe/255972/breakfast-sausage-pot-pie/,459 calories;,32.9 ,26.5,14.6 ,171 ,567 
255973,https://www.allrecipes.com/recipe/255973/chicken-sausage-hash-brown-breakfast-grilled-cheese/,967 calories;,72.4 ,48.7,45.8 ,236 ,1875 
255974,https://www.allrecipes.com/recipe/255974/sausage-avocado-benedict-with-white-cheddar-hollandaise/,601 calories;,47.3 ,27.2,19.1 ,367 ,769 
255976,https://www.allrecipes.com/recipe/255976/sausage-polenta-egg-breakfast-sliders/,282 calories;,19.5 ,18.9,9 ,105 ,583 
255977,https://www.allrecipes.com/recipe/255977/thyme-roasted-turkey/,691 calories;,32.8 ,0.6,91.9 ,268 ,389 
255978,https://www.allrecipes.com/recipe/255978/slow-cooker-cranberry-apple-stuffing/,122 calories;,3.8 ,20.2,2.7 ,8 ,330 
255979,https://www.allrecipes.com/recipe/255979/country-breakfast-casserole-from-mccormick/,339 calories;,23.9 ,16.8,20.9 ,200 ,893 
255980,https://www.allrecipes.com/recipe/255980/perfect-brown-gravy/,37 calories;,0.9 ,3.1,3.1 ,9 ,355 
255981,https://www.allrecipes.com/recipe/255981/crispy-tiger-fudge/,163 calories;,10.3 ,15.9,2.8 ,3 ,49 
255982,https://www.allrecipes.com/recipe/255982/elegant-cake-fudge/,262 calories;,13 ,36.4,1.7 ,25 ,214 
255983,https://www.allrecipes.com/recipe/255983/white-cranberry-walnut-nutmeg-fudge/,254 calories;,15.3 ,26.5,3.7 ,18 ,64 
255984,https://www.allrecipes.com/recipe/255984/cinnamon-graham-vanilla-fudge/,118 calories;,5.9 ,15.3,0.9 ,3 ,68 
255985,https://www.allrecipes.com/recipe/255985/festive-eggnog-fudge/,135 calories;,5 ,22.5,0.6 ,11 ,31 
255986,https://www.allrecipes.com/recipe/255986/best-boozy-eggnog/,679 calories;,24 ,21,7.1 ,201 ,90 
255987,https://www.allrecipes.com/recipe/255987/marshmallow-fluff-eggnog/,169 calories;,7.7 ,18.4,4.2 ,95 ,61 
255988,https://www.allrecipes.com/recipe/255988/amaretto-eggnog/,491 calories;,19.1 ,53,9.7 ,150 ,140 
255989,https://www.allrecipes.com/recipe/255989/spicy-chicken-and-hominy-mexican-soup/,693 calories;,36.4 ,68.2,25.2 ,112 ,1309 
255990,https://www.allrecipes.com/recipe/255990/hominy-skillet/,336 calories;,14.9 ,23.6,25.2 ,74 ,1415 
255991,https://www.allrecipes.com/recipe/255991/hominy-with-cheese/,170 calories;,12.5 ,8.7,6.2 ,36 ,539 
255992,https://www.allrecipes.com/recipe/255992/easy-grilled-chicken-marinade/,3 calories;,0 ,0.7,0 ,0 ,38 
255993,https://www.allrecipes.com/recipe/255993/yogurt-marinated-grilled-chicken/,247 calories;,13.4 ,1.8,28.2 ,103 ,491 
255994,https://www.allrecipes.com/recipe/255994/strawberry-mango-jell-o-shots/,31 calories;,0 ,4.5,0.9 ,0 ,23 
255995,https://www.allrecipes.com/recipe/255995/gourmet-chocolate-covered-cherry-jell-o-shots/,116 calories;,0 ,17.4,1.3 ,0 ,65 
255996,https://www.allrecipes.com/recipe/255996/red-bull-and-vodka-jelly-shots/,87 calories;,0 ,3.4,1.5 ,0 ,28 
255997,https://www.allrecipes.com/recipe/255997/berry-mango-milkshake/,558 calories;,19.9 ,87.4,13.8 ,78 ,209 
255998,https://www.allrecipes.com/recipe/255998/4-ingredient-avocado-milkshake/,539 calories;,37.2 ,48.5,11 ,16 ,102 
255999,https://www.allrecipes.com/recipe/255999/creamy-banana-milkshake/,339 calories;,8.9 ,58.4,10.6 ,34 ,197 
